"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"HLA-F",0,0.577205136343504,0.31,0.058,0
"HNRNPA2B1",0,0.510911261420051,0.992,0.973,0
"HOOK2",0,0.606182237087442,0.723,0.486,0
"HOXA10-AS",0,0.274136569994237,0.16,0.016,0
"HOXA7",0,0.481650251455586,0.212,0.02,0
"HOXA9",0,0.475541991588335,0.2,0.02,0
"HPCAL1",0,0.431066401512683,0.443,0.152,0
"HSP90B1",0,0.539173271650253,0.966,0.925,0
"ICA1",0,0.470082621708947,0.565,0.242,0
"ICAM1",0,0.564658743140649,0.257,0.055,0
"IGFBP2",0,-1.18093179858194,0.193,0.685,0
"IGFBP5",0,0.745636090208055,0.481,0.197,0
"IL18",0,0.428646203567078,0.23,0.03,0
"IL27RA",0,0.43368352705727,0.204,0.03,0
"INTS10",0,0.279137035891606,0.373,0.122,0
"INTS6",0,0.347682731639271,0.389,0.119,0
"IPO5",0,0.31486539674817,0.345,0.111,0
"IRS2",0,0.429820316918978,0.297,0.082,0
"IRX3",0,0.634443206605523,0.605,0.283,0
"ISG20",0,0.627792616256043,0.494,0.196,0
"ISLR",0,0.282795589182432,0.148,0.011,0
"ITFG1",0,0.421687944320132,0.502,0.157,0
"ITGA2",0,0.410845348728922,0.223,0.033,0
"ITGA6",0,0.42436422441184,0.348,0.11,0
"ITM2C",0,0.321833343364263,0.224,0.041,0
"JAK1",0,0.488869336828468,0.656,0.35,0
"JMJD1C",0,0.48973008711252,0.57,0.256,0
"JOSD2",0,0.374132418586312,0.497,0.187,0
"JUNB",0,0.736059527547483,0.939,0.854,0
"KAT6B",0,0.415568125253498,0.407,0.122,0
"KCNMA1",0,0.560456599595738,0.282,0.074,0
"KDELR1",0,0.58516173380202,0.919,0.815,0
"KDELR2",0,1.05346490067112,0.915,0.866,0
"KDM5A",0,0.349076162128696,0.392,0.136,0
"KLF3",0,0.403972947921305,0.405,0.139,0
"KLHDC2",0,0.390563243683679,0.535,0.218,0
"KLK10",0,0.38598328650879,0.146,0.01,0
"KLK5",0,0.627966522851727,0.173,0.006,0
"KLK6",0,1.41562414377679,0.203,0.014,0
"KRT14",0,1.48591337260319,0.218,0.02,0
"KRT16",0,1.06144787398962,0.214,0.033,0
"KRT5",0,1.10036286908622,0.216,0.026,0
"KRT6B",0,1.25356347217285,0.235,0.026,0
"KTN1",0,0.527531512176146,0.926,0.853,0
"LAD1",0,0.45547562720159,0.406,0.146,0
"LAMA4",0,0.373047872991627,0.17,0.019,0
"LAMB3",0,0.632998244637583,0.217,0.016,0
"LAMTOR1",0,0.457545964595363,0.907,0.823,0
"LARP6",0,0.336791499953977,0.235,0.043,0
"LDLR",0,0.560674549193318,0.454,0.164,0
"LIN28B",0,0.495371231517081,0.159,0.013,0
"LINC00221",0,0.347003417767286,0.154,0.012,0
"LINC01133",0,0.656029794162898,0.288,0.035,0
