"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SPTAN1",2.65748429694728e-05,0.393589919336089,0.31,0.28,0.355544824088577
"MCL1",2.68406163029357e-05,-0.468860439023014,0.487,0.547,0.359100605516977
"C6orf136",2.68655500809878e-05,0.579128682378701,0.231,0.196,0.359434194533536
"OSER1",2.70424804778048e-05,0.395766103683749,0.352,0.332,0.36180134631255
"APIP",2.74464379071508e-05,-0.521687650225061,0.272,0.353,0.36720589275977
"ARSD",2.75182525165544e-05,0.452715104631044,0.245,0.205,0.368166700418982
"RUVBL1",2.75333423333739e-05,-0.438784352849884,0.365,0.456,0.36836858707821
"HIST3H2A",2.7627539289878e-05,0.326293600294504,0.284,0.242,0.369628848159278
"TYSND1",2.79487459511785e-05,-0.362673423043521,0.132,0.195,0.373926272080817
"ATN1",2.80836562997509e-05,0.528679013244134,0.252,0.217,0.375731237634368
"EVL",2.84287520924207e-05,0.444162345102575,0.158,0.12,0.380348274244497
"CTNNAL1",2.93758757918935e-05,-0.569990503454886,0.137,0.193,0.393019842219743
"SPCS1",2.94672772401829e-05,-0.350229300999902,0.728,0.706,0.394242702196406
"SIKE1",3.00237806930955e-05,-0.334530488359116,0.276,0.369,0.401688161892924
"TBC1D4",3.01377015202156e-05,-0.505110860769344,0.137,0.197,0.403212308638965
"VGLL4",3.07717127128791e-05,-0.44817614311454,0.362,0.444,0.41169474438561
"DDX50",3.10205991087215e-05,-0.350695033567391,0.254,0.346,0.415024595475585
"SUMF2",3.17119982942597e-05,-0.411800762972354,0.382,0.475,0.4242748251789
"DSN1",3.17719251920317e-05,0.632507950272221,0.218,0.182,0.425076587144193
"PLEKHG3",3.22535807320672e-05,0.903717524730934,0.11,0.077,0.431520656614327
"C14orf169",3.22877633958501e-05,0.477440179462859,0.104,0.072,0.431977986473079
"IRF2BP1",3.24388576942299e-05,0.628617485421687,0.13,0.095,0.433999477091102
"PGM3",3.3054059845786e-05,0.436378179451163,0.316,0.29,0.442230266676771
"TERF2IP",3.31497673310604e-05,-0.45575283417937,0.39,0.465,0.443510737122257
"RIOK3",3.3297714171654e-05,0.323789290922808,0.455,0.443,0.445490117902559
"NRDE2",3.36170022859333e-05,1.00337341929687,0.144,0.11,0.449761873583502
"ZCCHC11",3.46906890518712e-05,0.34701016805585,0.335,0.311,0.464126728824985
"VPS36",3.47014719319459e-05,0.263759700862057,0.425,0.408,0.464270992977505
"CPSF6",3.5277862551244e-05,-0.270487805376607,0.286,0.381,0.471982523073093
"MAP3K2",3.55091034197208e-05,0.634811976948688,0.254,0.224,0.475076294652444
"QSOX1",3.56189991083594e-05,-0.400796472608644,0.233,0.31,0.47654658907074
"ASL",3.60425384021386e-05,0.353232041128152,0.354,0.334,0.482213121282212
"DUSP18",3.60778830628224e-05,0.809741735448311,0.11,0.078,0.482685997497501
"ASH1L",3.67161203283516e-05,-0.414215242787447,0.349,0.436,0.491224973873016
"SNN",3.68057124441774e-05,-0.284690880847522,0.086,0.135,0.492423626790649
"HSPE1",3.68522405569305e-05,-0.261187775407898,0.885,0.848,0.493046126411173
"RP11-111M22.2",3.73385475050544e-05,0.917560579211212,0.108,0.075,0.499552427070123
"CHMP1B",3.76121302730356e-05,-0.504605073875792,0.358,0.435,0.503212690922944
"CCDC28B",3.77998322398494e-05,-0.630813255572555,0.071,0.114,0.505723955536946
"CHMP7",3.79186443140301e-05,-0.438862364554821,0.103,0.158,0.507313542277408
