"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"IGLC7",8.81964102761386e-38,0.268848219035572,0.11,0.046,1.23210385155766e-33
"SPINK4",2.84254058275207e-37,0.732464878085085,0.227,0.129,3.97102919410465e-33
"RPL28",5.78650885228266e-36,-0.261773568196693,0.999,0.999,8.08375286663888e-32
"ITLN1",7.31199674094633e-36,0.611270829795382,0.104,0.043,1.0214859447102e-31
"S100A11",5.93604224569095e-35,0.358904936270465,0.986,0.967,8.29265101723026e-31
"TFF3",4.4877739276667e-32,0.535597619322008,0.972,0.934,6.26942017695038e-28
"LGALS4",2.44421690668136e-31,0.254982298118596,0.979,0.938,3.41457101863386e-27
"NEAT1",3.86436539053747e-29,0.287431925756967,0.987,0.885,5.39851845058085e-25
"UBB",1.68902897849447e-28,0.427039048727952,0.99,0.947,2.35957348295678e-24
"ING1",4.57732632069119e-27,0.259506180085739,0.501,0.371,6.3945248700056e-23
"CKB",9.82941118039536e-27,0.32321064323285,0.791,0.614,1.37316874190123e-22
"S100A6",6.17292204611132e-26,0.309138266783616,0.999,0.999,8.62357209841751e-22
"PI3",6.35570729584352e-26,0.592945024049879,0.459,0.343,8.87892309229339e-22
"C20orf27",2.160108847252e-25,-0.27929297271688,0.657,0.633,3.01767205961105e-21
"LAMC2",1.72470210626033e-23,0.285168142615287,0.554,0.445,2.40940884244568e-19
"HMGB1",2.87263353956447e-23,-0.268294098806703,0.982,0.934,4.01306905477156e-19
"INSIG1",3.20726601673577e-23,0.264708628350519,0.723,0.586,4.48055062537987e-19
"ITPA",3.56629589674909e-22,-0.260320057494604,0.736,0.676,4.98211536775848e-18
"FCGRT",1.33283300171414e-21,-0.251572896483322,0.806,0.754,1.86196770339466e-17
"FCGBP",4.16247656329338e-20,0.549289232651946,0.144,0.087,5.81497975892085e-16
"SLPI",7.66149871175073e-20,0.385367257613855,0.801,0.669,1.07031137003158e-15
"TMEM230",2.41755456811016e-18,-0.257263702074654,0.882,0.778,3.3773237316499e-14
"FABP5",3.56959476371326e-18,-0.274630060843404,0.86,0.808,4.98672388490742e-14
"C19orf33",1.80274076544741e-17,0.277121910052057,0.856,0.779,2.51842884933003e-13
"GDF15",7.0869124668975e-15,-0.42728551016599,0.893,0.82,9.90041671625581e-11
"EREG",1.72215494649235e-14,-0.344976749868961,0.509,0.549,2.40585046024981e-10
"LCN2",1.39501686893141e-12,0.476358728344104,0.83,0.735,1.94883856589718e-08
"CXCL3",1.4928431756318e-12,-0.75192437581559,0.87,0.788,2.08550191635763e-08
"CXCL14",4.76903214290065e-11,0.331197871032916,0.284,0.221,6.66233790363221e-07
"RPS4Y1",2.52920136152299e-09,-0.259274486562873,0.268,0.316,3.53329430204762e-05
"PRAC1",4.71681875333026e-09,-0.255786766495225,0.398,0.425,6.58939579840238e-05
"S100A4",3.39618255475468e-08,0.9833517756748,0.695,0.604,0.000474446702899229
"CXCL2",4.40686224139703e-08,-0.561709380185174,0.797,0.714,0.000615638655123165
"HULC",8.48117795262859e-08,-0.268778594996062,0.176,0.212,0.00118482055998221
"AREG",1.5527506463374e-06,-0.337421553471405,0.923,0.852,0.0216919265293335
"PLCG2",4.4740289098725e-06,-0.343238701048199,0.241,0.186,0.0625021838709188
"FGGY",7.96212329181876e-06,-0.393994705893209,0.413,0.415,0.111230862386708
