"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MBD1",8.4689835937072e-61,0.529925975536189,0.318,0.105,2.8535393320637e-56
"HOXB5",8.51506585900051e-61,0.913552108674044,0.196,0.039,2.86906629053163e-56
"CASP10",8.89352408983167e-61,0.615041635899384,0.241,0.062,2.99658400682788e-56
"RBM10",9.1307981089072e-61,0.287514710292037,0.467,0.19,3.07653111481519e-56
"PLAGL1",9.13414304188603e-61,0.331788414320325,0.31,0.1,3.07765815653308e-56
"SFPQ",9.24840428442485e-61,0.41502203663236,0.951,0.65,3.11615733959411e-56
"FAM188A",9.85477989721048e-61,0.519847858356517,0.257,0.07,3.3204695385661e-56
"MUC3A",9.97432986040478e-61,0.42575318042017,0.85,0.502,3.36075070316479e-56
"UBE4B",1.00734051043064e-60,0.474122113958797,0.329,0.111,3.394133115845e-56
"PDDC1",1.02080501514256e-60,0.397263447496656,0.338,0.116,3.43950041802135e-56
"AGO3",1.05460513823924e-60,0.442136296499284,0.327,0.11,3.5533865527833e-56
"HCG18",1.06037431499069e-60,0.471472081861715,0.327,0.11,3.57282521692963e-56
"WDR70",1.12074879246429e-60,0.250389661887551,0.3,0.093,3.77625098132919e-56
"UNC119",1.26446161502046e-60,0.303923330825445,0.448,0.179,4.26047696564994e-56
"IRS2",1.31166531334324e-60,1.03686908581723,0.728,0.409,4.4195251067787e-56
"TAGLN",1.3188347691945e-60,1.37490372706397,0.194,0.039,4.44368187132396e-56
"LIPH",1.32292581893036e-60,0.452165776266872,0.571,0.28,4.45746625430394e-56
"ZNF165",1.35261250601726e-60,0.714006007198382,0.38,0.152,4.55749257777457e-56
"ZNF791",1.36329409015623e-60,0.520257772645152,0.297,0.093,4.5934831073724e-56
"CISH",1.44021935046604e-60,0.841578945394275,0.213,0.048,4.85267507946028e-56
"SYBU",1.44140720669566e-60,0.425654416774033,0.298,0.095,4.85667744224035e-56
"HDAC8",1.44902351257149e-60,0.336846014484466,0.35,0.122,4.88233982325836e-56
"ACO1",1.46446434032548e-60,0.424249419608138,0.346,0.121,4.93436614829266e-56
"VAPA",1.66957309239644e-60,0.366973071649475,0.939,0.61,5.62545957752057e-56
"PITHD1",1.71982741900372e-60,0.251471434030752,0.702,0.345,5.79478650559113e-56
"DPAGT1",1.7472538855212e-60,0.330298868171368,0.407,0.156,5.88719724187514e-56
"INTS12",1.77818593735121e-60,0.334118637100278,0.309,0.099,5.99141969731117e-56
"WHSC1",1.78260761798355e-60,0.455897727693294,0.364,0.132,6.00631810803379e-56
"CCDC88C",1.82024225790768e-60,0.523873789300929,0.274,0.08,6.13312426379412e-56
"ANKRD22",1.83976217233929e-60,0.348249016420378,0.465,0.2,6.19889466348001e-56
"C3orf38",1.850613554639e-60,0.403871565040488,0.285,0.086,6.23545731100065e-56
"ATP2B1",2.03423964823321e-60,0.298755064025761,0.713,0.365,6.85416707075699e-56
"MSX1",2.07376391437492e-60,1.34732271986398,0.201,0.043,6.98734013309484e-56
"SERGEF",2.08471193351023e-60,0.301242120968465,0.373,0.135,7.02422838876936e-56
"EGLN3",2.19843526298202e-60,0.80283183005515,0.297,0.098,7.40740777509162e-56
"GCLC",2.23941965831872e-60,0.376984245303374,0.423,0.168,7.54550059673909e-56
"RYK",2.37504276596397e-60,0.266186127081907,0.439,0.172,8.002469095639e-56
"BLVRB",2.40443521011162e-60,0.424948233504727,0.841,0.502,8.1015039969501e-56
"CEP63",2.4554094763783e-60,0.401511297786892,0.324,0.108,8.27325668970904e-56
"PARD3",2.48218333874834e-60,0.360005317343437,0.358,0.127,8.36346854157864e-56
"ICK",2.52702048871152e-60,0.473084349971883,0.28,0.083,8.5145428346646e-56
"NNT-AS1",2.73253692260246e-60,0.478098409545957,0.27,0.078,9.20700990701673e-56
"ZCCHC8",2.75616552753093e-60,0.520178356638371,0.275,0.081,9.28662412846272e-56
"SKP2",2.81535636360298e-60,0.649832841603854,0.249,0.067,9.48606173152388e-56
"SDCCAG3",2.84017966181592e-60,0.293215477689652,0.402,0.151,9.56970135252258e-56
"ZADH2",2.90898660334201e-60,0.442968267695301,0.265,0.074,9.80153946130056e-56
