"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CLDN7",4.85185080006043e-245,0.714395726360754,0.935,0.881,6.77803556768443e-241
"MIF",7.17786937494212e-245,0.477167848441452,0.952,0.93,1.00274835167941e-240
"ALDOA",9.0120439224987e-245,0.608149463904524,0.974,0.957,1.25898253597307e-240
"NUPR1",2.18704662964907e-243,0.949105339977107,0.676,0.377,3.05530414161975e-239
"DMKN",1.2719629748832e-241,0.308855294855783,0.472,0.178,1.77693227591183e-237
"KRT19",1.10377437202022e-240,0.9803154175118,0.972,0.937,1.54197279771225e-236
"ISG15",2.86614145797884e-239,1.04721567977389,0.833,0.584,4.00399961679643e-235
"MT1E",1.32219397130411e-236,0.913094516998109,0.536,0.252,1.84710497791184e-232
"TMED10",2.79339517940335e-236,0.526843595297557,0.855,0.708,3.90237306562648e-232
"MYL12B",6.50047299298219e-236,0.702666259075195,0.961,0.915,9.08116077119612e-232
"PLTP",8.36219011008599e-236,-0.335032099887515,0.018,0.311,1.16819795837901e-231
"P4HB",3.22792307885382e-234,0.567248709498329,0.928,0.875,4.50940854115878e-230
"KRT6A",2.36180235333274e-233,0.845256467803476,0.129,0.007,3.29943788760583e-229
"HMGCS1",2.81575291092917e-233,0.950203948932875,0.709,0.478,3.93360681656805e-229
"EEF1D",5.05753946958866e-233,-0.548234786581897,0.949,0.978,7.06538263901535e-229
"SOD1",1.13041566209597e-232,0.546595442521548,0.949,0.902,1.57919067994807e-228
"SH3BGRL",8.4371934982368e-231,-0.370043340010304,0.123,0.449,1.17867593170368e-226
"NPC2",2.22121507445195e-230,0.557688019748224,0.895,0.815,3.10303745900938e-226
"SMOC1",1.03354343520635e-229,0.273481063016077,0.163,0.018,1.44386017898327e-225
"TFF3",1.38853788285866e-227,0.604290292425167,0.973,0.933,1.93978742235355e-223
"MT1G",1.94973091734045e-226,0.742841932470629,0.651,0.346,2.72377409152461e-222
"F3",7.6394154655348e-224,0.649527310003268,0.652,0.363,1.06722634053521e-219
"ERGIC3",1.65882906200947e-222,-0.462773175652095,0.866,0.887,2.31738419962723e-218
"PDXK",3.89231967707605e-222,0.569590664323694,0.774,0.59,5.43757058887525e-218
"HLA-DRB1",5.29012071370003e-221,-0.887425164896515,0.155,0.468,7.39029863703894e-217
"HLA-DRA",4.50506823690859e-219,-1.09038174159697,0.302,0.591,6.2935803269613e-215
"GLRX",3.08292920829476e-217,0.547765401805648,0.81,0.582,4.30685210398778e-213
"PGD",2.31662480847312e-216,0.440451172932266,0.692,0.455,3.23632485743695e-212
"FAM207A",2.73139126235115e-216,0.397590087367566,0.678,0.418,3.81575359350455e-212
