"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"S100A4",2.7782763210244e-08,1.01116116927092,0.581,0.666,0.000453525826644023
"METTL12",4.36685907179448e-08,0.257420353099382,0.375,0.343,0.000712846074879731
"MUC13",8.19826674940534e-08,0.353846639525542,0.746,0.762,0.00133828506417293
"PRSS23",1.05078719390681e-07,0.429619510807617,0.502,0.5,0.00171530501533347
"BTG2",3.5573864946514e-07,0.369841836808661,0.706,0.75,0.00580707771386894
"FOSB",1.29847641425095e-06,0.539166598319454,0.714,0.752,0.0211963289862325
"CACYBP",3.09529594583092e-05,0.266469580229926,0.746,0.799,0.505276110197439
"HIST1H1C",0.000159383026917448,0.320882705435932,0.392,0.377,1
"ASS1",0.000189828427337006,0.405712736483158,0.675,0.716,1
"SOX4",0.000221041396005433,0.728922746381806,0.772,0.816,1
"EBP",0.0032020590539671,0.258626356814582,0.723,0.786,1
"GOLM1",0.00631360335221962,0.257971178687512,0.547,0.575,1
