"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PRSS3",3.88471876526429e-18,0.345258573140399,0.822,0.829,6.34141491241742e-14
"CCND1",6.04661647379727e-17,0.266750324387365,0.755,0.692,9.87049673182666e-13
"HULC",3.1995171868755e-16,-0.2542987427673,0.17,0.222,5.22289185585557e-12
"LAMC2",4.03492064426472e-16,0.313438840703403,0.512,0.444,6.58660445969773e-12
"S100A11",7.04220230985981e-16,0.263587428949873,0.957,0.978,1.14956910506151e-11
"SOX4",2.5303236146255e-15,0.425589908926221,0.832,0.773,4.13050026851467e-11
"ID1",3.83333507519544e-13,-0.279322286411431,0.743,0.737,6.25753617674903e-09
"KLF4",6.50150108806747e-13,0.256481114651814,0.796,0.731,1.06130503761613e-08
"C19orf33",8.74533115353093e-13,0.382924337492904,0.815,0.785,1.42758785750239e-08
"HIST1H4C",6.36174823414201e-11,0.287540385796456,0.653,0.565,1.03849178174134e-06
"FGGY",7.62068339297744e-11,-0.433504932750496,0.402,0.421,1.24400035706964e-06
"C8orf4",6.63560492431362e-10,0.45410220103468,0.49,0.437,1.08319614784495e-05
"TPPP3",1.80193055465803e-07,-0.252000425180898,0.301,0.312,0.00294147143742377
"PIGR",1.84550826431801e-07,-0.272190520696437,0.581,0.658,0.00301260769067272
"CD74",2.51172695633473e-05,-0.296075837755155,0.775,0.698,0.410014308352081
"S100A4",0.000160155045163098,0.87862514808685,0.65,0.609,1
"REG1A",0.00682369334032327,0.850589997431398,0.219,0.25,1
"LCN2",0.0099909999079548,0.360259070997028,0.751,0.757,1
"HLA-DRA",0.0946352938128199,-0.251608893615705,0.559,0.509,1
"PI3",0.986983345929196,0.374203047725372,0.374,0.363,1
