"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SMARCA2",0.706042680284678,-0.289212033860816,0.362,0.338,1
"PROCR",0.706693610145947,0.258677738362915,0.126,0.117,1
"CLEC16A",0.707298648603254,-0.320388385536219,0.191,0.198,1
"OXSM",0.707399770451608,-0.279994714621174,0.159,0.144,1
"RBPMS",0.707422361463648,-0.389458551718706,0.65,0.65,1
"PKD1",0.707881433165295,0.376026466397062,0.3,0.29,1
"SH3PXD2B",0.707914776846721,0.367808842869887,0.162,0.153,1
"TRIM32",0.70797501331576,-0.361290485868623,0.153,0.159,1
"CLDN11",0.708324249915642,1.24132931865289,0.25,0.243,1
"H2BC21",0.71029281997291,-0.262109871213529,0.112,0.12,1
"HIC2",0.710566642639615,0.383998830976108,0.15,0.141,1
"UBE2D1",0.710695051713177,-0.259564659003457,0.368,0.329,1
"ENDOV",0.711307440868803,-0.284442436277794,0.15,0.159,1
"CLPTM1L",0.711638946920253,-0.379226860207278,0.465,0.464,1
"DPH7",0.712242232775067,-0.368756051651858,0.197,0.183,1
"BTRC",0.713249545304995,-0.441207133750221,0.159,0.147,1
"TIPARP",0.713429342988823,-0.293693356032447,0.141,0.153,1
"VAMP1",0.714439859775149,0.402531113966279,0.106,0.099,1
"FARS2",0.716421475810123,-0.507545178948464,0.341,0.326,1
"LINC01089",0.716605926772699,-0.341174830289696,0.106,0.096,1
"ARID1B",0.717366607080056,-0.275877102547156,0.765,0.731,1
"ICAM3",0.717851979270511,-0.282885752654273,0.376,0.362,1
"NSMF",0.719300691859739,0.340905758368799,0.171,0.177,1
"RTCA",0.71971078639244,-0.360866750664097,0.515,0.497,1
"SNX5P1",0.720604810162091,1.1868258642956,0.159,0.153,1
"EXOC5",0.720760035469465,-0.360060381526096,0.371,0.335,1
"UAP1L1",0.721798423114986,-0.349174939794889,0.241,0.251,1
"FAM184B",0.72308695290198,-0.622617904794051,0.326,0.305,1
"BBC3",0.724014744670395,-0.281369195169186,0.135,0.144,1
"SERINC5",0.724427044007095,-0.282035214821273,0.094,0.102,1
"ZSWIM4",0.724948920573226,-0.30106318142381,0.174,0.183,1
"BRAF",0.725442753450038,0.286421250157765,0.494,0.485,1
"KDM7A-DT",0.726173988062116,0.657595734047501,0.129,0.123,1
"NBEAP2",0.726323319742947,-0.340152962130072,0.156,0.141,1
"CBX7",0.727028271833553,0.445710793932494,0.118,0.108,1
"ZNF678",0.727078006561906,-0.721779734930338,0.153,0.156,1
"BCAN",0.72714456503004,-0.296756061138375,0.479,0.491,1
"CDKN1A",0.728691000682101,-0.386847288293089,0.253,0.231,1
"COL9A3",0.729262209410511,-0.503315029578562,0.103,0.111,1
"CKMT2",0.729835032189414,-0.419263938369904,0.329,0.335,1
"PLD6",0.730835810466569,0.28413931998884,0.138,0.129,1
"GPS2P1",0.731077838096081,0.772128029416471,0.379,0.38,1
"FTSJ1",0.731404247893586,-0.273394785201195,0.485,0.455,1
"TDRD7",0.731875647229535,-0.662364947846652,0.185,0.168,1
"NOC2LP1",0.732172864026832,0.384276409953164,0.115,0.111,1
